class_id	student_id	sentence_id	sentence	TRANSLATION	gibbs	gibbs options	emotions
FAU	10	6	(wie viele Seiten man schreiben sollte).	" "" (how many pages you should write). "" "	0.0	0	0
FAU	10	7	Sonst finde ich es aber eine tolle Möglichkeit, Vorlesungen zu bearbeiten und hätte solche Aufgaben bei den anderen Vorlesungen auch gut gefunden um sich den Stoff zu verinnerlichen.	" "" But otherwise I think it's a great way to work on lectures and would have found such assignments good in the other lectures to internalize the material. "" "	2.0	2, 3	approval
FAU	10	8	Die Bearbeitung lief ganz gut und ich konnte mich gut konzentriert einige Stunden daran arbeiten.	" "" The editing went quite well and I could work on it well concentrated for a few hours. "" "	2.0	2	satisfaction, confid
FAU	10	9	Ich wusste nicht genau, wie große der Umfang sein sollte.	" "" I did not know exactly how big the scope should be. "" "	0.0	0	uncertain
FAU	10	10	Doch sonst komme ich gut klar, mit den Aufgaben.	" "" But otherwise I get along well with the tasks. "" "	2.0	2	conf
FAU	10	11	Ich fand diese Vorlesung am hilfreichsten bist jetzt.	" "" I found this lecture most helpful until now. "" "	2.0	2	appreciation
FAU	10	12	Sonst kann ich mit den anderen Vorlesungen selten direkten Bezug zur Praxis und zum Unterricht herstellen.	" "" Otherwise  with the other lectures  I can rarely make direct reference to practice and teaching. "" "	2.0	2	disapproving
FAU	10	13	Das diese sehr theoretisch sind und das finde ich schade, da ich nicht das Gefühl habe mit der Didaktik gut auf mein Berufsleben vorbereitet zu werden.	" "" That these are very theoretical and I find that a pity  because I do not have the feeling with the didactics to be well prepared for my professional life. "" "	3.0	0,1, 2,3	pity, disapproving
FAU	10	14	Ich konnte aus dem Thema Klassenmanagement im Umgang mit Störungen viel Lernen.	" "" I could learn a lot from the topic of class management in dealing with disturbances. "" "	4.0	1,2,4	pity
FAU	11	0	Vor der Arbeit habe ich mir den passenden Foliensatz herausgesucht und heruntergeladen.	" "" Before the work I picked out and downloaded the appropriate set of slides. "" "	0.0	0	0
FAU	11	1	Die Aufgabenstellung war für mich leicht verständlich und ich habe mich sehr schnell zurechtgefunden in StudOn, da wir ja jetzt schon viele Online-Semester hatten.	" "" The assignment was easy for me to understand and I found my way around StudOn very quickly  as we have had many online semesters now. "" "	3.0	2, 3	confidence, satisfaction, 
FAU	11	2	Ich habe das Fallbeispiel auch mehr als einmal durchgelesen und hatte es immer als offenen Tab sowie die Folien und das Word-Dokument um so schnell wie möglich auf alle Informationen zurückgreifen zu können.	" "" I also read through the case study more than once and always had it as an open tab as well as the slides and the Word document to access all the information as quickly as possible. "" "	0.0	3, 0	0
FAU	11	3	Während der Arbeit habe ich zwischen den Tabs gewechselt, um die aus der Vorlesung gewonnen Informationen gut mit dem Fallbeispiel verknüpfen zu können.	" "" During the work I switched between tabs to be able to link the information gained from the lecture well with the case study. "" "	0.0	3, 0	0
FAU	11	4	Ich war sehr konzentriert und haben mich nicht ablenken lassen.	" "" I was very focused and did not get distracted. "" "	1.0	0,1,2	satisfaction
FAU	12	0	Die Fragestellung war mir Anfangs nicht nachvollziehbar.	" "" I did not understand the question at first. "" "	2.0	1,2	frustrated
FAU	12	1	Nachdem meine Anfrage von Frau Weigand sehr kompetent beantwortet wurde, viel mir die Bearbeitung nicht schwer, da die Literatur und bereits selbst gemachte Erfahrungen den Fall sehr detailliert beschreiben und analysieren lassen.	" "" After my inquiry was answered very competently by Mrs. Weigand  the processing was not difficult for me  because the literature and already self-made experiences describe and let analyze the case very detailed. "" "	3.0	2, 3	appreciation
FAU	12	2	Eine konkretere Fragestellung wäre mir sehr hilfreich gewesen, um evtl. Lernphasen zu intensivieren wie z.B. Lehrverhalten, Vorbereitung oder Nachbereitung bzw. Prävention eines Konfliktes zu beschreiben oder darzustellen.	" "" A more concrete question would have been very helpful to me to possibly intensify learning phases such as teaching behavior  preparation or follow-up or prevention of a conflict to describe or present. "" "	4.0	4	disaprov
FAU	13	0	Ich besonders Motiviert aber auch nicht abgeneigt.	" "" I particularly Motivated but also not averse. "" "	1.0	1, 2	motivated
FAU	13	1	Die Thematik finde ich interessant und sehr praxisorientiert an den späteren Beruf.	" "" I find the subject matter interesting and very practice-oriented to the later profession. "" "	2.0	2	interest, approving
FAU	13	2	Ich hab mich gut vorbereitet gefühlt .	" "" I felt well prepared . "" "	1.0	2, 1	confidence, satisfaction
FAU	13	3	Die Aufgabenstellung zum Fallbeispiel war sehr deutlich jedoch waren die weiteren.	" "" The assignment to the case study was very clear however were the further. "" "	2.0	2	approval, ambivalent
FAU	13	4	Aufgabenstellungen nicht sehr deutlich.	" "" Tasks were not very clear. "" "	2.0	2	disapproval
FAU	13	5	Die Praxisorientiertheit der Aufgabenstellung .	" "" The practicality of the assignment . "" "	0.0	0	0
FAU	13	6	Ja ich war konzentriert.	" "" Yes I was concentrated . "" "	2.0	1,2	approval
FAU	13	7	Ich bin gut zurechtgekommen.	" "" I got along well . "" "	2.0	2	satisfaction,approv
FAU	13	8	Die Bearbeitung der schriftlichen aufgäbe fand ich gut, die Anfertigung der Reflexion war nicht deutlich erklärt.	" "" I found the processing of the written task good  the preparation of the reflection was not clearly explained. "" "	2.0	2	approval, ambivalent, disapproval
FAU	13	9	Mein Kompetenzzustand hat sich durch die Aufgabe verbessert.	" "" My state of competence has improved as a result of the task. "" "	3.0	2,3, 4	appreciating
FAU	13	10	Die Lösung des Fallbeispiels beurteile ich als gelungen.	" "" I judge the solution of the case study as successful. "" "	2.0	2	appreciating
FAU	13	11	Ich beurteile meine Reflexion als recht ausführlich.	" "" I judge my reflection as quite detailed. "" "	2.0	2	satisfaction,conf
FAU	13	12	Ich glaube ich habe die Thematik ausreichend verstanden	" "" I think I have understood the topic sufficiently "" "	2.0	2	satisfaction
FAU	14	0	Reflektierend ist zu sagen, dass Ich motiviert an die Aufgabe herangegangen bin, da mich das Thema interessiert und im späteren Beruf ein wichtiges und auch schwieriges Problem darstellen kann.	" "" Reflecting  it can be said that I approached the task with motivation  since the topic interests me and can represent an important and also difficult problem in my later profession. "" "	3.0	1,2, 3	pensive, motivated, interest
FAU	14	1	Durch die Vorlesungsfolien hatte ich bereits eine gute Basis und ein Vorwissen.	" "" Through the lecture slides I already had a good basis and prior knowledge. "" "	2.0	2, 1	satisfaction,confidence
FAU	14	2	Während dem bearbeiten war ich stets konzentriert und hatte Spaß daran das Fallbeispiel zu analysieren.	" "" During the processing I was always concentrated and had fun analyzing the case study. "" "	2.0	1, 2	joy
FAU	14	3	Dies diente als gute Übung, um mein Wissen anzuwenden und zu benutzen.	" "" This served as a good exercise to apply and use my knowledge. "" "	2.0	2	appreciating
FAU	14	4	Bei manchen Folien fehlte mir noch etwas mehr Input, daher habe ich mit den Tipps gearbeitet und mir zusätzlich noch einige Texte der empfohlenen Literatur angeschaut, die mir einige Punkte noch mehr veranschaulicht haben.	" "" For some slides I was missing some more input  so I worked with the tips and additionally looked at some texts of the recommended literature  which illustrated some points even more. "" "	0.0	0,2, 3	challenge
FAU	14	5	Nach der Bearbeitung der Aufgabe und der Fragestellungen habe ich an neuen Ideen und Erkenntnisse gewonnen.	" "" After working on the task and the questions I gained in new ideas and knowledge. "" "	4.0	4, 2	appreciating
FAU	14	6	An manchen Stellen fiel es mir noch etwas schwer	" "" In some places it was still a little difficult for me "" "	2.0	2	challenge
FAU	14	7	Beispiele	" "" to include examples "" "	0.0	0	0
FAU	14	8	einzubinden	" "" to include "" "	0.0	0	0
FAU	14	9	und mir erscheint  vor allem der Ansatz nach Oscher noch etwas zu abstrakt formuliert	" "" and especially the approach according to Oscher seems to me still a bit too abstractly formulated "" "	2.0	2	disapproval
FAU	14	10	Insgesamt habe ich die Lerneinheit aber mit großem Interesse bearbeitet und versucht die wichtigsten Punkte in einer sinnvollen Reihenfolge aufzufassen.	" "" All in all  however  I worked on the learning unit with great interest and tried to understand the most important points in a meaningful order. "" "	4.0	2, 4	interest
FAU	15	0	Zur Reflexion meiner Arbeitsschritte ist anzuführen, dass ich mir vorbereitend die Vorlesungsfolien und die genannte Literatur angesehen habe und mich somit gut informiert dem Beispiel widmen konnte.	" "" For the reflection of my work steps it is to be mentioned that I looked at the lecture slides and the literature mentioned in preparation and could dedicate myself thus well informed to the example. "" "	3.0	0, 2, 3	satisfaction, appreciation
FAU	15	1	Das Thema ist sehr interessant für mich, da ich mir eine, wie im Beispiel beschriebene Situation gut vorstellen kann.	" "" The topic is very interesting for me  because I can well imagine a situation as described in the example. "" "	3.0	2, 3	interest
FAU	15	2	Wäre ich mit dem wenigen Wissen vor der Bearbeitung dieses Themas in die Klasse gegangen, wäre ich in der genannten Situation sehr hilflos gewesen.	" "" If I had gone to class with the little knowledge I had before working on this topic  I would have been very helpless in the situation mentioned. "" "	3.0	3, 4	relief, appre
FAU	15	3	Insofern hat mir die Beschäftigung mit den Inhalten in jeder Hinsicht weitergeholfen.	" "" In this respect  dealing with the content has helped me in every way. "" "	3.0	2, 4, 3	appreciating
FAU	15	4	Während der Bearbeitung war meine Konzentration gut vorhanden, weshalb ich die Aufgabe gut strukturiert bearbeiten konnte.	" "" During the processing  my concentration was well present  which is why I was able to process the task in a well-structured manner. "" "	3.0	2, 3	satisfaction, appreciation
FAU	15	5	Ich habe mich unter anderem an den Hilfestellungen auf StudOn orientiert, da mir dadurch der rote Faden deutlicher geworden ist.	" "" Among other things  I oriented myself to the help on StudOn  as this made the common thread clearer to me. "" "	3.0	2, 3	appreciating
FAU	15	6	Insgesamt finde ich das selbstständige Arbeiten mit vorhandener Literatur gut, sich selbst zu motivieren ist jedoch meist eine Herausforderung.	" "" Overall  I find working independently with available literature good  but motivating myself is usually a challenge. "" "	4.0	2, 4	approving, challenge
FAU	15	7	Nach der Bearbeitung der Aufgabenstellung fühle ich mich nun besser vorbereitet, um Konflikten besonders in einer Klasse entgegenzutreten, bzw. im Vorfeld präventiv zu handeln.	" "" After working on the assignment  I now feel better prepared to face conflicts especially in a class  or to act preventively in advance. "" "	2.0	2, 1	confd, optimism
FAU	15	8	Meiner Meinung nach ist mir die Ausarbeitung der Aufgabe gut gelungen und auch die Reflexion konnte ich in guter Weise durchführen.	" "" In my opinion  I succeeded well in working out the task and I was also able to reflect in a good way. "" "	2.0	1,2	satisfaction,conf
FAU	15	9	Insgesamt betrachte ich die Lerneinheit als erfolgreich bearbeitet.	" "" Overall  I consider the learning unit to have been successfully worked on. "" "	2.0	2	approval
FAU	16	0	Ich bin sehr motiviert an die Aufgabe herangegangen, da mich das Thema im Allgemeinen sehr interessiert, denn Störungen und Konflikte sind unvermeidlich und ich möchte natürlich als Lehrer in solchen Situationen richtig handeln und durch Prävention diese möglichst geringhalten.	" "" I approached the task very motivated  because the topic in general interests me very much  because disturbances and conflicts are unavoidable and of course as a teacher I would like to act correctly in such situations and keep them as low as possible through prevention. "" "	3.0	2, 3	motivated,interest, determination
FAU	16	1	Außerdem hat dieses Thema einen sehr großen Praxisbezug was mich nur noch mehr motiviert.	" "" Moreover  this topic has a very great practical relevance which only motivates me even more. "" "	2.0	2	motivated, appreciating
FAU	16	2	Zur Vorbereitung auf die Aufgabe bin ich den Foliensatz zu diesem Thema nochmal durchgegangen und habe in Hinblick auf die Fragestellung geschaut welche Folien ich für das Beantworten gebrauchen könnte.	" "" To prepare for the task  I went through the set of slides on this topic again and looked at which slides I could use for answering with regard to the question. "" "	0.0	0	0
