class_id	student_id	sentence_id	sentence	one hot	Label
FAU	13	7	"
Da die Situation in der Praxis häufig vorkommt und ich unterschiedliche Leistungsniveaus bereits aus meinem Schülerleben kannte, konnte ich sofort einen Bezug zur Aufgabe herstellen."	0/3	3.0
FAU	13	8	Das hat mir geholfen, die Wichtigkeit nachzuvollziehen.	0/2	2.0
FAU	13	9	"
"	0	0.0
FAU	13	10	"Nach der Arbeitsphase: 
Ich war froh, einen Themenbereich abgearbeitet zu haben."	0/1	1.0
FAU	13	11	"Auch beim erneuten Lesen meiner Lösung war ich zufrieden, gewissermaßen ist mir eine Last von den Schultern gefallen. 
Da nun auch ein Themenbereich für die Klausur wegfällt, habe ich die Abgabe als erleichternd empfunden."	1/2/3	3.0
FAU	13	12	"
"	0	0.0
FAU	13	13	Ich konnte viel aus dem Themenbereich mitnehmen und ich bin mir sicher, dass Gelerntes in meinem späteren Berufsleben Anwendung finden wird.	/0/1/2	2.0
FAU	14	0	1.Reflexion zur Situation vor der Bearbeitung der Thematik:	0	0.0
FAU	14	1	Vorerst habe ich mir die Vorlesungsfolien zum Thema noch einmal durchgelesen.	0	0.0
FAU	14	2	Dann habe ich mir die Aufgabenstellung und das Fallbeispiel genau durchgelesen.	0/2	2.0
FAU	14	3	Da die Vorlesungsfolien recht umfangreich sind hab ich versucht mich auf die wichtigsten Punkte zu konzentrieren.	2/3	3.0
FAU	14	4	"

"	0	0.0
FAU	14	5	"2.Reflexion zur Situation während der Bearbeitung der Thematik: 
Da die Lerninhalte recht umfangreich sind war ich unsicher, was relevant ist und was nicht."	2/3	3.0
FAU	14	6	Ich habe versucht die wichtigsten inhaltlichen Punkte zu dem Thema herauszusuchen und zusammenzufassen.	0	0.0
FAU	14	7	Nichtsdestotrotz konnte ich die Aufgabe recht gut bearbeiten.	0/2	2.0
FAU	14	8	3.Reflexion zur Situation nach der Bearbeitung der Thematik:	0	0.0
FAU	14	9	"
Ich bin recht zufrieden mit meiner Bearbeitung der Aufgaben, vor allem mit den weiteren Kriterien, die ich für die Diagnostik gefunden habe."	0/2	2.0
FAU	14	10	Dennoch bin ich mir unsicher, ob ich alle wichtigen Punkte gefunden und in der Bearbeitung erwähnt habe.	2	2.0
FAU	14	11	Ich denke ich habe die wichtigsten Punkte zur Diagnostik verinnerlichen können und die Bearbeitung hat mir geholfen diese nochmal zu wiederholen.	0/2	2.0
FAU	15	0	Zunächst habe ich mich mit der Thematik auseinandergesetzt, indem ich den Vorlesungsinhalt durchgegangen und zusammengefasst habe.	0/2	2.0
FAU	15	1	Anschließend habe ich die Aufgabe gelesen und in der Zusammenfassung die wichtigsten Punkte markiert.	0/2	2.0
FAU	15	2	Diese habe ich dann in einen Text umgeschrieben und ergänzt.	0/2	2.0
FAU	15	3	"Ich hatte das Gefühl gut mit der Aufgabe zu Recht zu kommen, da ich problemlos die Aufgabe bearbeiten konnte.
"	0/3	3.0
FAU	15	4	Sowohl der Lerninhalt als auch die Aufgabe waren während der Bearbeitung gut verständlich und ich bin schnell vorangekommen.	0/2	2.0
FAU	15	5	Mit meinem Ergebnis bin ich ebenfalls zufrieden.	1	1.0
FAU	15	6	Hier und da fehlen im Vergleich zur Feedbackvariante Details und Begriffe, aber dennoch denke ich.	0/2	2.0
FAU	15	7	Dass ich es insgesamt gut auf den Punkt bringen konnte und nicht viel ausgelassen habe.	0/2	2.0
FAU	15	8	Allgemein habe ich das Thema mir viel merken können und eine gute Zusammenfassung erstellt.	2	2.0
FAU	15	9	Da nicht viele Unterschiede zum Feedback sind bin ich zufrieden mit meiner Lösung.	1/3	3.0
FAU	16	0	1.Reflexion zur Situation vor der Bearbeitung	0	0.0
FAU	16	1	"Sichtung der Vorlesungsunterlagen
"	0	0.0
FAU	16	2	"Einarbeitung in die Inhalte
"	0	0.0
FAU	16	3	Verschaffung eines Überblicks	0	0.0
FAU	16	4	"
"	0	0.0
FAU	16	5	Sich mit der Thematik vertraut machen	0	0.0
FAU	16	6	"
"	0	0.0
FAU	16	7	2.Reflexion zur Situation während der Bearbeitung	0	0.0
FAU	16	8	"Anwendung der Inhalte auf das Fallbeispiel, scannen der wichtigsten Infos unter Berücksichtigung der gelernten Inhalte
"	0	0.0
FAU	16	9	Anhand des Fallbeispiels konnte man sich die theoretischen Inhalte besser verinnerlichen.	0/2	2.0
FAU	16	10	"Überlegungen zur Aufgabenstellung à Welche Aspekte aus der pädagogischen Diagnostik währen hilfreich für die Lehrerin gewesen?
3.Reflexion"	2	2.0
FAU	16	11	zur	0	0.0
FAU	16	12	Situation	0	0.0
FAU	16	13	nach der Bearbeitung	0	0.0
FAU	16	14	"
"	0	0.0
FAU	16	15	"Die Musterlösung war viel ausführlicher als die von mir genannten Aspekte
à nächstes mal wäre es besser, wenn ich meine Lösung nicht zu knapp und eingegrenzt angeben würde, sondern breiter fassen um mehr Aspekte, die zum Themenbereich gehören, mit abzudecken und dadurch auch zu lernen."	/0/2/5	5.0
FAU	17	0	"Das Thema pädagogische Diagnostik ist sehr groß, was auch dadurch zu sehen war, dass die
Vorlesungen dazu in zwei größere Sektionen zerlegt war."	/0/2/3	3.0
FAU	17	1	"Deshalb hatte ich auch Probleme das
Thema zu gliedern und einen Anfang zu finden, was auch der Grund war, warum ich mir einen Tipp
einholte, welcher dann sehr hilfreich war."	2/3	3.0
FAU	17	2	"Durch diesen hatte ich einen groben Plan, welchen ich
dann Schritt für Schritt umsetzte."	0/2	2.0
FAU	17	3	"Da die PowerPoint sehr viele Folien enthielt benutzte ich
hauptsächlich diese und nahm kaum Literatur zu Hand."	0/3	3.0
FAU	17	4	"Mit dem groben Plan und den Folien war die
erste Aufgabe für mich gut zu bearbeiten, Probleme hatte ich noch auszuwählen, was ich in die Frage
mit einbeziehen sollte und was aussenvor zulassen war.
Anhand der Musterlösung sah ich, dass ich einige Aspekte weggelassen hatte, welche dort noch
enthalten waren."	0/2	2.0
FAU	17	5	"Außerdem war diese noch ausführlicher in einigen Aspekten, insgesamt waren aber
auch einige Abschnitte von ähnlichem Inhalt.
"	0/2	2.0
FAU	17	6	Der erste Teil der zweiten Aufgabe beantwortete ich durch die Inhalte der ersten Aufgabe.	0/2	2.0
FAU	17	7	"Dadurch
war dieser Teil gut zu bearbeiten."	0/2	2.0
FAU	17	8	"Bei der Frage welche diagnostische Vorgehensweise Frau Klammer
in Zukunft nehmen sollte, hatte ich Zweifel, ob ich eine konkrete Möglichkeit nehmen sollte oder in
einem größeren Umfang vorstellen, wie eine gute pädagogische Diagnostik aussieht."	0/2	2.0
FAU	17	9	"Ich entschied
mich für einen größeren Umfang."	0	0.0
FAU	17	10	"Das ganze auf das Fach Mathematik zuzuschneiden war eine
weitere Schwierigkeit.
Insgesamt hatte ich bei dieser Aufgabe größere Probleme als bei der ersten Aufgabe."	0/2	2.0
FAU	17	11	"Da die
Präsentation auch Begründungen enthielt, warum die vorgestellten Methoden Vorteile oder
Nachteile enthalten, war der letzte Teil der Aufgabe ohne größere Probleme zu behandeln"	2/3	3.0
FAU	18	0	Zur ersten Aufgabe	0	0.0
FAU	18	1	": 
Die Aufgabe hätte besser strukturiert werden können."	0/2	2.0
FAU	18	2	Vielleicht mit einem Diagramm zur Veranschaulichung oder Stichpunkten.	0/2	2.0
FAU	18	3	Außerdem hätte die Aufgabe ausführlicher beantwortete werden können.	0/2	2.0
FAU	18	4	"Manche Informationen haben gefehlt, hier muss also besser recherchiert werden. 

"	/0/2/5	5.0
FAU	18	5	Zur Zweiten Aufgabe	0	0.0
FAU	18	6	":
Auch hier hätte besser strukturiert werden können."	0/2	2.0
FAU	18	7	Bei vielen Informationen haben die Belege in form von Namen gefehlt.	0/2	2.0
FAU	18	8	Insgesamt wurde sich sehr kurzgefasst und vieles hätte man noch genauer beschrieben können.	2/4	4.0
FAU	18	9	Vieles was im Feedback steht wurde auch gar nicht genannt, hier hätte man vieles ausführlicher beschreiben können.	2/4	4.0
FAU	19	0	1. Reflexion vor Bearbeitung der Thematik	0	0.0
FAU	19	1	Ich bin ähnlich an die Situation heran gegangen wie bei der Thematik „Umgang mit Störungen“ und habe mir aufmerksam die Folien des Themas durchgelesen und versucht jedes Detail zu verstehen um es dann anwenden zu können.	/0/2/3	3.0
FAU	19	2	Das Thema ist etwas theoretischer und mit Vorwissen konnte man auch eher weniger anfangen.	0/2	2.0
FAU	19	3	Dennoch war es gut strukturiert und relativ leicht zu verstehen.	0/2	2.0
FAU	19	4	Somit hatte ich mit keinem Themenbereich größere Probleme.	0/2	2.0
FAU	19	5	"

"	0	0.0
FAU	19	6	2. Reflexion zur Bearbeitung der Thematik	0	0.0
FAU	19	7	Das Fallbeispiel war schnell zu verstehen und man konnte es direkt gut mit der Frage in Zusammenhang stellen.	0/2	2.0
FAU	19	8	Die Fragen sind genau wie die Lerninhalte in zwei Themenfelder gegliedert und so konnte man das Fallbeispiel in zwei Teile halbieren.	0/2	2.0
FAU	19	9	Ich konnte die Fragen auf meine weise lösen und die gelernten Inhalte mit in meine Antworten und Überlegungen einfließen lassen.	0/2	2.0
FAU	19	10	"

"	0	0.0
FAU	19	11	3. Reflexion nach Bearbeitung der Thematik	0	0.0
FAU	19	12	Im Großen und Ganzen bin ich zufrieden mit meinen Lernergebnissen und hoffe, dass ich das auch für meine spätere Laufbahn als Lehrer mitnehmen kann, um meine Schülerinnen bestmöglich mit einem guten Unterricht zu fördern.	/0/2/5	5.0
FAU	19	13	Auch meine Ergebnisse der schriftlichen Arbeit sind in Ordnung und stimmen in vielen Teilen mit der Musterlösung überein.	2	2.0
FAU	19	14	Somit kann ich mit mir selbst zufrieden sein und mit gutem Gewissen schlafen.	1/2	2.0
FAU	20	0	"Reflexion zur Situation vor der Bearbeitung der Thematik „ Einführung in die Pädagogische
Diagnostik “ ( Lerninhalte, schriftliche Aufgabe,...)
"	0	0.0
FAU	20	1	"Bevor ich begonnen habe die Aufgabe zu bearbeiten, habe ich mich mit den auf Studon
eingestellten Materialien (u.a. der Vorlesung zum Themenbereich 5) vertraut gemacht, und
das Thema vertieft indem ich Unklarheiten im Internet recherchiert und mich mit einigen
Komilitonen zur Thematiesierten Vorlesung ausgetauscht habe."	/0/2/3	3.0
FAU	20	2	"
"	0	0.0
FAU	20	3	"Reflexion zur Situation während der Bearbeitung der Thematik „ Einführung in die
Pädagogische Diagnostik“ (Lerninhalte, vor allem schriftliche Aufgabe,...)
"	0	0.0
FAU	20	4	"Während der Bearbeitung der Aufgabe habe ich mir vorgestellt wie es sich anfühlen würde
wenn mir dieses Fallbeispiel wirklich passieren würde und wie ich tatsächlich reagieren
würde.
Dann habe ich versucht, objektiv an das Thema heran zu gehen und mich nochmals mit dem
Stoff der Vorlesung 8 befasst."	1/2/3	3.0
FAU	20	5	"Bei Aufgabe 1 ging es nur darum die Situation bzw das
Fallbeispiel zu analysieren, aber bei Aufgabe 2 habe ich mir einige Gedanken gemacht und
überlegt, was wichtig für mich ist und was wichtig ist um die Schülern neu zu motivieren"	0/2	2.0
FAU	20	6	"
"	0	0.0
FAU	20	7	"Reflexion zur Situation nach der Bearbeitung der Thematik „ Einführung in die
Pädagogische Diagnostik“"	0	0.0
FAU	20	8	"(Lerninhalte, vor allem schriftliche Aufgabe,...)
Da ich die Vorgehensweise der Bearbeitung schon von der ersten Aufgabe kannte, viel mir
diese relativ leicht.
Nach Beendigung der Aufgaben habe ich mir mehrere Meinungen zu meiner Arbeit
eingeholt."	/0/2/3	3.0
FAU	20	9	"Dann hab ich alles noch einmal durchgelesen, Tippfehler korrigiert und ein oder
zwei Ergänzungen gemacht."	0/2	2.0
FAU	20	10	"
"	0	0.0
FAU	20	11	"Nachdem ich dann alles abgegeben hatte, kamen mir noch ein paar Punkte in den Sinn, die
ich evtl. noch hätte beachten können, aber jetzt ist es zu spät."	0/2	2.0
FAU	20	12	"Im großen und ganzen bin ich
mit meiner Arbeit zufrieden."	0/1	1.0
FAU	21	0	"Reflexion zur Situation vor der Bearbeitung der Thematik „Pädagogische Diagnostik“:
"	0	0.0
FAU	21	1	Wie auch bei der letzten Aufgabe habe ich mir erst einmal die Aufgabe und die Tipps und anschließend die Vorlesungsfolien und meine Aufschriebe dazu durchgelesen.	0/2	2.0
FAU	21	2	Auch hier fand ich die Tipps sehr hilfreich, da mir die Vorlesungen und auch die Lektüre relativ umfangreich vorkamen.	2/3	3.0
FAU	21	3	"Anschließend machte ich mir Stichpunkte zu der Aufgabe. 

…"	0/2	2.0
FAU	21	4	"während der Bearbeitung:
Ich brachte meine Stichpunkte in eine sinnvolle Reihenfolge und begann einen Fließtext zu schreiben."	0/2	2.0
FAU	21	5	Da ich das Thema sehr spannend finde – nicht zuletzt, weil es mich an den guten oder schlechten Unterricht erinnert, den man selbst kennt	0/2	2.0
FAU	21	6	– machte mir die Aufgabe auch Spaß.	0/1	1.0
FAU	21	7	"In der zweiten Teilaufgabe habe ich mich größtenteils auf die Vorlesungsfolien konzentriert, da mir diese ziemlich umfangreich erschienen. 

…"	2/3	3.0
FAU	21	8	"nach der Bearbeitung:
Mein Verständnis zu diesem Themenbereich würde ich auch als gut einschätzen."	2	2.0
FAU	21	9	Mit der Aufgabe kam ich auch recht gut zurecht, auch wenn sie etwas aufwendiger war als die andere.	0/2	2.0
FAU	21	10	Alles in allem bin ich zufrieden mit meiner Aufgabe und denke, dass ich die Aufgabe ausreichend gut beantwortet habe.	1/2/4	4.0
FAU	21	11	"
"	0	0.0
FAU	22	0	Beim Sichten des Lösungsvorschlags fällt erneut auf, dass ich eine detailliertere Darstellung der einzelnen Situationen durchführen hätte können.	0/2	2.0
FAU	22	1	"Zusammenfassend würde ich dennoch sagen, dass ich die Ausrichtung meiner Lösung definitiv in Richtung des Lösungsvorschlags formuliert haben.

"	2/4	4.0
FAU	22	2	Im Feld der Pädagogischen Diagnostik gibt es vielen Möglichkeiten, eine Situation zu analysieren und entsprechende Lösungsvorschläge zu entwerfen.	0/2	2.0
FAU	22	3	Aus diesem Grund habe ich mich nur auf einige wenige (situationsadäquate) Ideen fokussiert.	0/2	2.0
FAU	22	4	Gerade bei einer recht kurzen Aufgabenstellung muss man abwägen, welche Informationen noch „zwischen den Zeilen lesen kann“ und welche man gewissermaßen annehmen / interpretieren muss.	/0/2/5	5.0
FAU	22	5	"

Alles in allem würde ich sagen, dass mir das Bearbeiten der Aufgabe für die Schulalltag einen Mehrwert gebracht hat."	2/4	4.0
FAU	22	6	Gerade das Sensibilisieren für die Vielfältige Anwendung von diagnostischen Verfahren in den unterschiedlichen Situationen kann von großem Nutzen sein.	0/2	2.0
FAU	22	7	"


"	0	0.0
FAU	22	8	"Ich wiederhole mich:
Von der Umsetzung mit StudOn bin ich sehr begeistert, das Hochlanden der Aufgabe ging einfach und war intuitiv!"	/0/1/2	2.0
FAU	22	9	Gerne würde ich mehr solcher Lern-Tools gerade in Kombination mit asynchroner Lehre nutzen, da ich ihr einen großen Vorteil bezüglich der Flexibilität sehe!	/0/2/3	3.0
FAU	22	10	"
"	0	0.0
FAU	23	0	Wie schon in meiner ersten Reflexion werde ich diese wieder in drei Teile gliedern, da mir dies geholfen hat und somit leichter viel.	/0/2/3	3.0
FAU	23	1	"

"	0	0.0
FAU	23	2	1. Reflexion vor der Bearbeitung	0	0.0
FAU	23	3	Im Vergleich zu dem Thema des Klassenmanagements hat mich der Themen Block 5 „Einführung in die pädagogische Diagnostik“ etwas weniger interessiert.	2	2.0
FAU	23	4	Möglicherweise hat sich dies auch auf meine Motivation diese zu erledigen niedergeschlagen.	0	0.0
FAU	23	5	Sobald ich jedoch begonnen hatte, fiel mir die Bearbeitung der Aufgaben leicht und hat Spaß gemacht.	2	2.0
FAU	23	6	"2. Reflexion während der Bearbeitung 
Da ich mich mit einer Freundin zum gemeinsamen lernen verabredet hatte, fiel mir das Arbeiten leichter und ich war durchaus konzentriert."	2/3	3.0
FAU	23	7	Dennoch finde ich Themenbereich 5 etwas schwieriger als den Vorherigen und dementsprechend habe ich etwas länger gebraucht.	0/2	2.0
FAU	23	8	Gemeinsam haben wir uns jedoch gut geholfen um so das bestmögliche Ergebnis zu erreichen.	0/2	2.0
FAU	23	9	"
Auch das selbstständige Lernen finde ich nach wie vor gut, da man sich dadurch seine Zeit selbst einteilen kann und somit viel flexibler ist."	/0/2/3	3.0
FAU	23	10	"

"	0	0.0
FAU	23	11	3.	0	0.0
FAU	23	12	Reflexion nach der Bearbeitung	0	0.0
FAU	23	13	"
"	0	0.0
FAU	23	14	"Nach der Bearbeitung der Aufgabe hat sich mein Wissen über die Pädagogische Diagnostik deutlich verbessert und sich viel besser gefestigt als dies nur durch die Vorlesungen gegangen wäre.
"	/0/2/3	3.0
FAU	23	15	Besonders für den ersten Teil der Aufgabe habe ich die Hilfe durch die Tipps gebraucht.	0/2	2.0
FAU	23	16	Deswegen finde ich es sehr gut, dass es die Möglichkeit gibt sich Hilfe zu holen, auch ohne das Kontaktieren der Tutorin oder einem Kommilitonen.	0/2	2.0
FAU	24	0	Reflexion vor der Bearbeitung der Aufgabe	0	0.0
FAU	24	1	"
Um in dieses komplexe Thema einzusteigen, war es wieder wichtig, alle Materialien, die zur Verfügung standen, zusammen zu fassen."	0/2	2.0
FAU	24	2	Die wichtigsten Punkte, Fachbegriffe und Thesen habe ich aufgeschrieben und wenn nötig, nochmals in eigenen Worten erklärt.	0/2	2.0
FAU	24	3	Es war auch nötig zu 3 Begriffen (Objektivität, Validität und Reliabilität) noch einmal selbst Recherche zu betreiben, um genauer zu verstehen, was gemeint ist.	0/2	2.0
FAU	24	4	"
Reflexion während der Bearbeitung der Aufgabe"	0	0.0
FAU	24	5	"
 "	0	0.0
FAU	24	6	Nach dem Durchlesen der ersten Aufgabenstellung, eine Struktur in die pädagogische Diagnostik zu bringen, konnte ich sofort einige Ansätze anbringen.	0/2	2.0
FAU	24	7	In Absprache mit meinem Lernpartner, mit dem ich die Aufgabe parallel bearbeitet habe, haben wir ein gemeinsames Ergebnis formulieren und verknüpfen können.	0/2	2.0
FAU	24	8	"Das hat gut und flott funktioniert. 
Nach dem Durchlesen der zweiten Aufgabe, kam es zu einer angeregten Diskussion, vor allem was den zweiten Teil betraf:"	0/2	2.0
FAU	24	9	Was für Methoden könnte die Lehrkraft noch anwenden, um einen besseren Einblick in die Lernstände der SuS zu bekommen.	0/2	2.0
FAU	24	10	Hier wurden sowohl herkömmliche Methoden besprochen, aber auch an neue und innovative Methoden gedacht, die es so im Matheunterricht noch nicht gibt.	0/2	2.0
FAU	24	11	"
Reflexion nach Bearbeitung der Aufgabe"	0	0.0
FAU	24	12	"
"	0	0.0
FAU	24	13	Der Feedback Bogen enthielt umfangreiche Angaben zu den Aufgaben.	0/2	2.0
FAU	24	14	Viele Aussagen deckten sich mit den eigenen Lösungen, manchmal wurde allerdings viel weitergedacht, als was ich angerissen habe.	0/2	2.0
FAU	24	15	Teilweise hätten viel ausschweifendere Antworten kommen müssen.	0/2	2.0
FAU	24	16	Auch hier half wieder die angeregte Diskussion mit dem Lernpartner, der teilweise auch nachvollzeihen konnte, dass wir mehr in die Tiefe der Thematik hätten gehen müssen.	2/4	4.0
FAU	24	17	Alles in Allem, waren aber beide Aufgaben und die Reflexion zu der Aufgabe, eine gelungene Methode um die Lerninhalte 4 & 5 selbst zu erlernen.	2/4	4.0
FAU	25	0	Reflexion zur Situation vor der Bearbeitung der Thematik	0	0.0
FAU	25	1	Einführung in die Pädagogische	0	0.0
FAU	25	2	"
Diagnostik:
Bevor ich begonnen habe die Aufgabe selbst zu bearbeiten habe ich die Folien und
Vorlesungsvideos zur Thematik grob bearbeitet und das wichtigste zusammengefasst."	0	0.0
FAU	25	3	"Dies
hat mir sehr gut geholfen die Aufgaben zügiger zu bearbeiten, da ich direkt wusste, wo ich
was finden kann."	2/3	3.0
FAU	25	4	"Hierdurch hatte ich eigentlich das Gefühl gut für die Aufgabe vorbereitet zu
sein."		1.0
FAU	25	5	"Trotzdem war es für mich schwierig direkt zu wissen was genau erwartet wird und wo
genau ich die Antwort auf die Frage finden kann."		2.0
FAU	25	6	"Vor allem das Strukturieren der
Pädagogischen Diagnostik"		0.0
FAU	25	7	fiel mir nicht leicht.		0.0
FAU	25	8	"
"		0.0
FAU	25	9	Reflexion zur Situation während der Bearbeitung der Thematik		0.0
FAU	25	10	"Einführung in die
Pädagogische Diagnostik:
"		0.0
FAU	25	11	"Mir wurde beim Bearbeiten der Aufgabe schnell klar, dass mir der 2. Teil der Aufgabe
(Welche diagnostischen Vorgehensweisen hat Frau Klammer bisher schon genutzt und
welche sollte sie zukünftig in den Unterricht integrieren?"		0.0
FAU	25	12	"Begründen Sie Ihren Vorschlag.)
"		0.0
FAU	25	13	deutlich mehr Spaß macht.		0.0
FAU	25	14	"Im Allgemeinen kann ich sagen, dass mir das Arbeiten mit
Fallbeispielen immer mehr Spaß macht als eine rein theoretische Aufgabe."		2.0
FAU	25	15	"Aufgrund dessen
konnte ich mich beim 2. Teil auch besser konzentrieren und war um einiges motivierter."		3.0
FAU	25	16	"
Grundsätzlich bin ich mit dem Bearbeiten der Aufgaben aber gut zurechtgekommen."		0.0
FAU	25	17	"Ich
finde es gut, dass wir uns selbstständig einteilen konnten, wann genau wir welche Aufgabe
bearbeiten und auch genug Zeit dafür hatten."		2.0
