class_id	student_id	question_id	sentence	translation	Unnamed: 5	label_ref	label_sent	gibbs	Unnamed: 9
dundee	100	1	Professor Dennis Hayes ist der Meinung, dass Latein in jeder Grundschule (egal ob privat oder staatlich) unterrichtet werden sollte und zwar während der gesamten Schulzeit, nicht nur in der Mittel- und Oberstufe.	Professor Dennis Hayes believes that Latin should be taught in every elementary school (whether private or public) and should be taught throughout the school years, not just in middle and high school.		1.0	3.0	0	
dundee	100	1	Er ist der Meinung, dass dies den Unterricht an englischen Schulen verändern würde und dass das Fach für Kinder an staatlichen Schulen zugänglicher werden sollte.	He believes that this would change the way it is taught in English schools and that the subject should become more accessible to children in public schools.		1.0	3.0	0	
dundee	100	1	Darüber hinaus stimme ich mit Hayes überein, dass Kinder in allen Schulen die Möglichkeit haben sollten, Zugang zu klassischen Sprachen zu bekommen, aber ich halte dies nur für einen Traum.	In addition, I agree with Hayes that children in all schools should have the opportunity to access classical languages, but I think this is only a dream.		1.0	3.0	2	
dundee	100	1	Das derzeitige staatliche Bildungssystem in Großbritannien ist unterfinanziert und die Financial Times hat vor kurzem einen Artikel veröffentlicht, in dem es heißt, dass die Mittel für englische Schulen um 6,5 % gekürzt werden und dies bis 2020 geschehen soll.	The current state education system in the UK is underfunded and the Financial Times recently published an article stating that funding for English schools will be cut by 6.5% and this will happen by 2020.		0.0	2.0	2	
dundee	100	1	Daher ist die Wahrscheinlichkeit, dass die Regierung einen drastischen Betrag für Lateinlehrer und einen neuen Lehrplan für Latein ausgibt, gering, wenn sie anderen Abteilungen Geld wegnimmt.	Therefore, the likelihood of the government spending a drastic amount on Latin teachers and a new Latin curriculum is slim when it is taking money away from other departments.		1.0	2.0	3	
dundee	100	1	Einige Leser mögen fragen, warum Latein, aber ich frage, warum irgendeine Sprache?	Some readers may ask why Latin, but I ask why any language?		1.0	3.0	2	
dundee	100	1	Sicherlich gibt es einen Vorteil, wenn Kinder eine Sprache lernen, egal welche.	Surely there is a benefit to children learning a language, any language.		0.0	3.0	2	
dundee	100	1	Man hat mir gesagt, dass Gälisch eine aussterbende Sprache ist und man sie sterben lassen sollte, anstatt Geld in sie zu stecken, wenn es wichtigere Dinge gibt, für die man Geld ausgeben sollte.	I have been told that Gaelic is a dying language and should be allowed to die instead of putting money into it when there are more important things to spend money on.		0.0	2.0	0	
dundee	100	1	Mein Gegenargument ist jedoch, dass ich Gälisch mein ganzes Leben lang benutzt habe, um mich mit Freunden zu unterhalten, als zusätzliche Prüfung bei meinen Bewerbungen an der Universität und vor allem in meinem Job, als ich als Erzieherin in einem gälischen Kindergarten gearbeitet habe.	However, my counter argument is that I have used Gaelic all my life to converse with friends, as an additional test in my university applications, and especially in my job when I worked as an educator in a Gaelic kindergarten.		1.0	4.0	3	
dundee	100	1	Dasselbe gilt übrigens auch für Latein mit anderen Schülern.	The same goes for Latin with other students, by the way.		0.0	3.0	2	
dundee	100	1	Die Hälfte unseres englischen Vokabulars besteht aus lateinischen Wörtern und Wurzeln, es wird argumentiert, dass Latein der effizienteste Weg ist, die englische Grammatik zu lernen und es ist ein Teil unserer Geschichte als Land.	Half of our English vocabulary consists of Latin words and roots, it is argued that Latin is the most efficient way to learn English grammar and it is part of our history as a country.		0.0	3.0	0	
dundee	100	1	Jede Sprache hat ihre Vor- und Nachteile, aber ich bin der Meinung, dass Latein eine gute Sprache ist, um Kinder zu unterrichten und in allen Schulen gelehrt werden sollte.	Every language has its pros and cons, but I believe Latin is a good language to teach children and should be taught in all schools.		1.0	4.0	2	
dundee	100	1	Ich freue mich darauf, weitere Lateinstunden in Moulsford zu beobachten und hoffentlich selbst ein paar lateinische Wörter zu lernen.	I look forward to observing more Latin lessons at Moulsford and hopefully learning a few Latin words myself.		1.0	4.0	5	
dundee	100	1	Die heutige Stunde hat mir auf jeden Fall etwas Interessantes zum Nachdenken gegeben.	Today's lesson definitely gave me something interesting to think about.		1.0	3.0	4	
dundee	100	1	Gratias ago vos pro lectio!	Gratias ago vos pro lectio!		0.0	3.0	0	
dundee	128	1	Wallace und Bruce...mit einer Wendung!	Wallace and Bruce...with a twist!		0.0	3.0	0	
dundee	128	1	Obwohl es schon eine Weile her ist, dass ich mich das letzte Mal mit meinem ePortfolio beschäftigt habe, bin ich wieder dazu gekommen, einen neuen Beitrag zu schreiben, der sich auf meine eigenen Lernerfahrungen in der Schule konzentriert.	Although it's been a while since I last looked at my ePortfolio, I've gotten back to writing a new post focused on my own learning experiences in school.		1.0	3.0	0	
dundee	128	1	Ich glaube, dass erfolgreiches Lernen nur dann stattfinden kann, wenn der Unterricht Spaß macht und ansprechend ist.	I believe that successful learning can only happen when the lessons are fun and engaging.		1.0	4.0	2	
dundee	128	1	Wenn dies erreicht wird, dann ist es viel wahrscheinlicher, dass das Wissen behalten wird und diese Erfahrungen werden den Kindern auch noch Jahre später im Gedächtnis bleiben.	When this is achieved, knowledge is much more likely to be retained and these experiences will stay with children for years to come.		1.0	4.0	2	
dundee	128	1	Eines meiner einprägsamsten Erlebnisse aus der Schule stammt aus der 5.	One of my most memorable experiences from school came from 5th grade.		1.0	4.0	2	
dundee	128	1	"Das Thema ""Wallace und Bruce"" wird in ganz Schottland gelehrt und das schon seit vielen Jahren, daher kann es sehr leicht langweilig werden, wenn man einfach Lehrmittel und Materialien wiederverwendet."	The subject of Wallace and Bruce is taught throughout Scotland and has been for many years, so it can be very easy to become bored with simply reusing teaching aids and materials.		1.0	2.0	3	
dundee	128	1	Als jedoch die Zeit für meine Klasse kam, dieses Projekt in Angriff zu nehmen, sorgte mein Lehrer dafür, dass die Dinge anders gemacht wurden.	However, when the time came for my class to tackle this project, my teacher made sure things were done differently.		1.0	3.0	3	
dundee	128	1	Es ist schwer, ein Thema für Kinder relevant zu machen, wenn es vor etwa 700 Jahren passiert ist, aber meine Lehrerin stellte sicher, dass wir einen Bezug dazu herstellen konnten.	It's hard to make a topic relevant to kids when it happened about 700 years ago, but my teacher made sure we could relate to it.		1.0	4.0	2	
dundee	128	1	Der Plan war, das Projekt durchzuarbeiten, uns das Wissen über William Wallace und Robert the Bruce anzueignen und dabei verschiedene Lehrplanbereiche einzubeziehen.	The plan was to work through the project, learning about William Wallace and Robert the Bruce while incorporating different curriculum areas.		0.0	3.0	0	
dundee	128	1	Am Ende sollten wir ein Theaterstück für die ganze Schule aufführen, in dem wir unser Wissen präsentieren und ihnen einen Einblick in die damaligen Ereignisse in Schottland geben würden.	At the end, we were to put on a play for the whole school in which we would present our knowledge and give them insight into what was happening in Scotland at the time.		0.0	3.0	0	
dundee	128	1	Die Aufführung eines Theaterstücks war eine großartige Möglichkeit, dieses Projekt unvergesslich zu machen und uns dabei zu helfen, das im Laufe des Themas Gelernte zusammenzufassen.	Performing a play was a great way to make this project memorable and help us summarize what we had learned throughout the topic.		1.0	4.0	2	
dundee	128	1	Der große Aufhänger war jedoch der Kontext des Stücks.	The big hook, however, was the context of the play.		0.0	3.0	2	
dundee	128	1	Es sollte nicht einfach ein Standardstück über Wallace und Bruce sein, das die Geschichte dieser beiden Schotten erzählt.	It wasn't just going to be a standard play about Wallace and Bruce, telling the story of these two Scotsmen.		0.0	3.0	2	
dundee	128	1	"Das Stück sollte im Kontext von ""Doctor Who"" angesiedelt sein, wobei der Doctor und sein Kumpel in der Zeit zurückreisen und William Wallace und Robert the Bruce an berühmten Punkten der schottischen Geschichte treffen würden, zum Beispiel in der Schlacht von Stirling Bridge."	"The play was to be set in the context of ""Doctor Who,"" where the Doctor and his sidekick would travel back in time and meet William Wallace and Robert the Bruce at famous points in Scottish history, such as the Battle of Stirling Bridge."		0.0	3.0	0	
dundee	128	1	"In Anbetracht der Tatsache, dass ""Doctor Who"" zu dieser Zeit sehr populär war, diente dieser Kontext als großartiges Vehikel, um sicherzustellen, dass Wallace und Bruce für eine Klasse zu dieser Zeit relevanter denn je waren."	Considering that Doctor Who was very popular at the time, this context served as a great vehicle to ensure that Wallace and Bruce were more relevant than ever to a class at the time.		1.0	4.0	3	
dundee	128	1	Aufgrund der Tatsache, dass wir eine Fernsehserie, die ich liebte, in unser Lernen einbanden, ist diese Erfahrung für mich immer wieder herausragend gewesen und wird mir immer in Erinnerung bleiben.	Due to the fact that we were incorporating a television series that I loved into our learning, this experience has always stood out for me and will always be remembered.		1.0	4.0	3	
dundee	128	1	Die Klassenlehrerin hat erfolgreich dafür gesorgt, dass ein historisches Thema für eine Gruppe junger Kinder kulturell relevant war, und zwar auf eine Art und Weise, die es ihnen ermöglichte, ihre Vorstellungskraft, Kreativität und Begeisterung einzusetzen.	The classroom teacher successfully ensured that a historical topic was culturally relevant to a group of young children in a way that allowed them to use their imagination, creativity, and enthusiasm.		1.0	4.0	4	
dundee	128	1	Wir erhielten hervorragende Rückmeldungen von anderen Klassen, Lehrern und Eltern, die zeigten, dass sich unsere harte Arbeit im Verlauf des Themas auszahlte und alle in der Klasse mit Stolz erfüllte.	We received excellent feedback from other classes, teachers, and parents that showed that our hard work paid off as the theme progressed and filled everyone in the class with pride.		1.0	4.0	4	
dundee	128	1	Aus diesem Grund erinnere ich mich immer noch an diese Lernerfahrung aus der Schule... auch weil meine Mutter das Ganze auf Kassette hat und darauf besteht, es sich regelmäßig anzusehen!	For this reason, I still remember this learning experience from school.... Also because my mom has the whole thing on tape and insists on watching it regularly!		1.0	4.0	4	
dundee	129	1	Gefürchtete Zahlen	Dreaded numbers		0.0	3.0	0	
dundee	129	1	Im Anschluss an Taras letzte Mathe-Workshops beschloss ich, zurück zu gehen und über meine eigenen Gedanken und Erfahrungen in Mathematik nachzudenken.	Following Tara's recent math workshops, I decided to go back and reflect on my own thoughts and experiences in math.		1.0	3.0	0	
dundee	129	1	Dabei wurde mir klar, dass Mathe während meiner gesamten Schullaufbahn etwas war, mit dem ich immer zu kämpfen hatte und dem es immer an Selbstvertrauen fehlte.	In doing so, I realized that throughout my school career, math was something I always struggled with and always lacked confidence in.		1.0	2.0	2	
dundee	129	1	"Tatsächlich war das einzige, was mir an Mathe Spaß gemacht hat, der Film ""El Nombre"" in der ersten Klasse, in dem der mexikanische Held des Zählens ständig ""Zahlen in den Wüstensand schrieb""."	"In fact, the only thing I enjoyed about math was watching the movie ""El Nombre"" in first grade, in which the Mexican hero of counting was constantly ""writing numbers in the desert sand."""		1.0	4.0	1	
